date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
29-Oct-01,Lizard,NA,x246201,Epinephelus_polyphekadion,345,F,1076.016,0.136,4,26.98,24.8
25-Oct-01,Lizard,NA,x254262,Epinephelus_polyphekadion,344,NA,983.648,0.1203,4,26.98,24.8
27-Oct-01,Lizard,NA,x255074,Epinephelus_polyphekadion,580,M,2218.74,0.4737,21,26.78,24.58
02-Nov-02,Lizard,NA,x276152,Epinephelus_polyphekadion,395,F,1419.035,NA,6,27.01,24.83
03-Nov-02,Lizard,NA,x291115,Epinephelus_polyphekadion,408,F,1185.241,0.151,6,27.01,24.83
22-Dec-01,Lizard,NA,RP1087,Epinephelus_polyphekadion,385,M,1469.4,0.2101,9,26.88,24.75
NA,Lizard,NA,A4304,Epinephelus_polyphekadion,383,NA,1317.973,0.2195,9,26.87,24.76
27-Nov-01,Mackay,NA,x247115,Epinephelus_polyphekadion,385,F,1328.794,0.151,8,25.78,23.06
27-Nov-01,Mackay,NA,x247416,Epinephelus_polyphekadion,434,M,1307.421,0.229,8,25.78,23.06
23-Nov-01,Mackay,NA,x250152,Epinephelus_polyphekadion,581,M,2809.591,0.523,30,25.66,22.86
23-Nov-01,Mackay,NA,x250153,Epinephelus_polyphekadion,562,M,3351.085,0.546,33,25.67,22.87
26-Nov-01,Mackay,NA,x256069,Epinephelus_polyphekadion,600,M,2749.025,0.496,31,25.67,22.86
24-Jul-01,Mackay,NA,RP818,Epinephelus_polyphekadion,385,F,957.112,0.1331,5,25.84,23.09
02-Oct-01,Mackay,NA,RP1003,Epinephelus_polyphekadion,497,F,1528.294,0.2477,9,25.76,23.08
01-Oct-01,Mackay,NA,RP1007,Epinephelus_polyphekadion,495,F,1316.92,0.2577,10,25.7,23.05
05-Nov-00,Mackay,NA,RP1588,Epinephelus_polyphekadion,446,F,1495.042,0.203,9,25.68,23.04
29-May-02,Mackay,NA,RP1782,Epinephelus_polyphekadion,613,M,2726.466,0.614,30,25.66,22.87
04-Dec-01,Mackay,NA,RP1797,Epinephelus_polyphekadion,522,F,1485.545,0.2905,11,25.67,23.01
10-Nov-00,Mackay,NA,RP1596,Epinephelus_polyphekadion,456,F,1225.835,0.2138,8,25.74,23.07
06-Nov-00,Mackay,NA,RP1593,Epinephelus_polyphekadion,520,F,2500.421,0.5041,28,25.64,22.85
06-Nov-00,Mackay,NA,RP1595,Epinephelus_polyphekadion,446,F,1305.964,0.1835,8,25.74,23.07
07-Nov-00,Mackay,NA,RP1586,Epinephelus_polyphekadion,475,F,1333.765,NA,7,25.76,23.05
07-Nov-00,Mackay,NA,RP1614,Epinephelus_polyphekadion,445,F,1434.593,0.2099,8,25.74,23.07
07-Nov-00,Mackay,NA,RP1587,Epinephelus_polyphekadion,582,M,2130.647,0.559,28,25.64,22.85
26-Nov-01,Mackay,NA,x256158,Epinephelus_polyphekadion,459,F,1416.637,0.2335,8,25.78,23.06
26-Nov-01,Mackay,NA,x256168,Epinephelus_polyphekadion,450,F,1471.342,0.2265,8,25.78,23.06
22-Nov-01,Mackay,NA,x258061,Epinephelus_polyphekadion,497,F,1312.642,0.2403,8,25.78,23.06
22-Nov-01,Mackay,NA,x258269,Epinephelus_polyphekadion,515,F,2358.933,0.462,28,22.89,22.89
29-Nov-02,Mackay,NA,x280517,Epinephelus_polyphekadion,518,F,1448.216,0.289,10,25.78,23.08
04-Dec-01,Mackay,NA,RP1780,Epinephelus_polyphekadion,521,M,2556.299,0.4973,25,25.66,22.87
22-Mar-02,Mackay,NA,RP1790,Epinephelus_polyphekadion,493,F,1250.722,0.2738,8,25.83,23.06
23-Mar-02,Mackay,NA,RP1791,Epinephelus_polyphekadion,376,F,1066.321,0.1217,5,25.82,23.05
23-Mar-02,Mackay,NA,RP1793,Epinephelus_polyphekadion,391,F,1213.741,0.1804,10,25.78,23.08
26-Jan-01,Mackay,NA,RP1795,Epinephelus_polyphekadion,462,F,1397.048,0.2196,9,25.76,23.08
20-Jul-01,Mackay,NA,RP820,Epinephelus_polyphekadion,409,F,1045.638,0.1655,5,25.84,23.09
16-Jul-01,Mackay,NA,RP846,Epinephelus_polyphekadion,556,F,1613.443,0.4222,16,25.68,22.96
NA,Mackay,NA,CSI274282,Epinephelus_polyphekadion,507,NA,1682.404,0.311,16,25.7,23
03-Dec-01,Pompey,NA,x259430,Epinephelus_polyphekadion,406,F,1099.612,0.154,5,25.67,23
02-Dec-01,Pompey,NA,x269070,Epinephelus_polyphekadion,490,F,1238.546,0.241,8,25.56,22.93
02-Dec-01,Pompey,NA,x269398,Epinephelus_polyphekadion,398,F,1107.923,0.129,6,25.67,23.02
07-Aug-01,Pompey,NA,RP878,Epinephelus_polyphekadion,440,F,1196.986,0.2339,9,25.55,22.95
01-Nov-01,Pompey,NA,RP1008,Epinephelus_polyphekadion,459,M,1487.918,NA,8,25.56,22.93
18-Nov-00,Pompey,NA,RP1592,Epinephelus_polyphekadion,485,F,1333.544,0.198,8,25.52,22.94
18-Nov-00,Pompey,NA,RP1594,Epinephelus_polyphekadion,634,F,2941.401,0.798,33,25.41,22.67
14-Nov-00,Pompey,NA,RP1599,Epinephelus_polyphekadion,502,F,1313.358,0.28,10,25.42,22.85
17-Nov-00,Pompey,NA,RP1613,Epinephelus_polyphekadion,430,F,1358.482,0.236,8,25.52,22.94
15-Jun-02,Pompey,NA,RP1784,Epinephelus_polyphekadion,517,F,1364.42,0.233,10,25.57,22.96
14-Dec-01,Pompey,NA,RP1805,Epinephelus_polyphekadion,391,F,1077.048,0.1229,5,25.67,23
19-Nov-00,Pompey,NA,RP1598,Epinephelus_polyphekadion,408,F,1369.612,0.1896,9,25.45,22.9
19-Nov-00,Pompey,NA,RP1597,Epinephelus_polyphekadion,515,F,1366.288,0.2406,10,25.42,22.85
06-Dec-01,Pompey,NA,x248113,Epinephelus_polyphekadion,628,F,2431.404,0.7028,32,25.43,22.69
04-Dec-01,Pompey,NA,x257655,Epinephelus_polyphekadion,377,F,1240.265,NA,7,25.6,22.92
02-Dec-02,Pompey,NA,x281279,Epinephelus_polyphekadion,372,F,1221.166,0.1324,8,25.62,22.94
01-Dec-02,Pompey,NA,x283033,Epinephelus_polyphekadion,465,F,1130.697,0.1901,7,25.69,23.03
01-Nov-01,Pompey,NA,RP1000,Epinephelus_polyphekadion,465,F,1260.041,0.2155,9,25.55,22.95
12-Oct-01,Pompey,NA,RP1002,Epinephelus_polyphekadion,483,F,1296.626,0.2364,10,25.48,22.91
12-Oct-01,Pompey,NA,RP1010,Epinephelus_polyphekadion,445,F,1206.521,0.1796,9,25.55,22.95
10-Jun-02,Pompey,NA,RP1781,Epinephelus_polyphekadion,405,F,1182.472,0.1495,8,25.62,22.94
18-May-02,Pompey,NA,RP1785,Epinephelus_polyphekadion,439,F,1087.579,0.173,6,25.69,23.02
02-Feb-02,Pompey,NA,RP1792,Epinephelus_polyphekadion,425,F,1152.828,0.1745,5,25.67,23
20-Aug-01,Pompey,NA,RP821,Epinephelus_polyphekadion,466,F,1474.33,0.2277,10,25.48,22.91
05-Aug-01,Pompey,NA,RP886,Epinephelus_polyphekadion,459,F,1269.827,0.2455,10,25.48,22.91
05-Aug-01,Pompey,NA,RP888,Epinephelus_polyphekadion,475,F,1524.267,0.2803,11,25.45,22.86
19-Aug-01,Pompey,NA,RP891,Epinephelus_polyphekadion,491,F,1387.534,0.2402,9,25.55,22.95
17-Aug-01,Pompey,NA,RP892,Epinephelus_polyphekadion,382,F,1022.52,0.1169,7,25.6,22.92
15-Sep-01,Pompey,NA,RP894,Epinephelus_polyphekadion,447,F,978.528,0.1677,6,25.67,23.02
12-Nov-01,Pompey,NA,RP999,Epinephelus_polyphekadion,452,F,1235.347,0.1806,6,25.67,23.02
03-Nov-01,Townsville,NA,x249158,Epinephelus_polyphekadion,424,F,1493.856,0.2,11,26.15,23.65
06-Nov-01,Townsville,NA,x260185,Epinephelus_polyphekadion,450,M,1381.046,0.22,10,26.17,23.67
22-Nov-02,Townsville,NA,x273072,Epinephelus_polyphekadion,265,F,857.363,0.081,4,26.34,23.69
20-Nov-02,Townsville,NA,x285065,Epinephelus_polyphekadion,381,F,1078.236,0.139,5,26.28,23.61
07-Jul-01,Townsville,NA,RP648,Epinephelus_polyphekadion,490,F,1360.857,0.2886,9,26.23,23.76
07-Jul-01,Townsville,NA,RP651,Epinephelus_polyphekadion,428,F,1314.545,NA,11,26.15,23.65
07-Jul-01,Townsville,NA,RP652,Epinephelus_polyphekadion,443,F,1441.607,0.2203,8,26.26,23.76
07-Jul-01,Townsville,NA,RP653,Epinephelus_polyphekadion,415,F,1237.359,NA,9,26.23,23.76
07-Jul-01,Townsville,NA,RP655,Epinephelus_polyphekadion,401,F,1441.608,0.1878,10,26.17,23.67
24-Jul-01,Townsville,NA,RP673,Epinephelus_polyphekadion,505,T,1174.422,0.2504,7,26.3,23.74
24-Jul-01,Townsville,NA,RP675,Epinephelus_polyphekadion,409,F,1201.733,0.1844,9,26.23,23.76
24-Jul-01,Townsville,NA,RP678,Epinephelus_polyphekadion,389,F,1414.295,0.2031,9,26.23,23.76
24-Jul-01,Townsville,NA,RP679,Epinephelus_polyphekadion,286,F,1079.423,0.0966,6,26.34,23.76
04-Aug-01,Townsville,NA,RP746,Epinephelus_polyphekadion,468,F,1473.67,0.2473,10,26.17,23.67
04-Aug-01,Townsville,NA,RP748,Epinephelus_polyphekadion,436,F,1453.482,0.2218,10,26.17,23.67
04-Aug-01,Townsville,NA,RP749,Epinephelus_polyphekadion,428,F,1415.483,0.2366,11,26.15,23.65
04-Aug-01,Townsville,NA,RP751,Epinephelus_polyphekadion,358,F,1098.422,0.1315,8,26.26,23.76
01-Sep-01,Townsville,NA,RP807,Epinephelus_polyphekadion,391,F,1044.986,0.1633,6,26.34,23.76
01-Sep-01,Townsville,NA,RP811,Epinephelus_polyphekadion,542,M,2203.972,0.6562,22,26.12,23.51
01-Sep-01,Townsville,NA,RP812,Epinephelus_polyphekadion,493,M,1460.606,0.2564,11,26.15,23.65
01-Sep-01,Townsville,NA,RP813,Epinephelus_polyphekadion,520,M,1986.661,0.3811,22,26.12,23.51
01-Sep-01,Townsville,NA,RP814,Epinephelus_polyphekadion,502,M,1451.108,0.312,12,26.14,23.63
01-Sep-01,Townsville,NA,RP815,Epinephelus_polyphekadion,502,F,1442.795,0.2863,11,26.15,23.65
07-Aug-01,Townsville,NA,RP884,Epinephelus_polyphekadion,491,M,1743.225,0.3732,20,26.15,23.53
03-Aug-01,Townsville,NA,RP889,Epinephelus_polyphekadion,482,F,1617.355,0.2544,12,26.14,23.63
24-Nov-01,Townsville,NA,RP904,Epinephelus_polyphekadion,445,F,1421.418,0.234,8,26.26,23.76
26-Nov-01,Townsville,NA,RP949,Epinephelus_polyphekadion,527,F,2981.776,0.5237,27,26.1,23.44
21-Nov-01,Townsville,NA,RP971,Epinephelus_polyphekadion,570,M,2085.226,0.4621,23,26.12,23.52
21-Nov-01,Townsville,NA,RP972,Epinephelus_polyphekadion,565,M,2003.287,0.5372,22,26.12,23.51
10-Oct-01,Townsville,NA,RP984,Epinephelus_polyphekadion,578,NA,2307.282,0.4608,26,26.11,23.46
09-Sep-01,Townsville,NA,RP1014,Epinephelus_polyphekadion,416,F,1153.047,0.2086,9,26.23,23.76
09-Sep-01,Townsville,NA,RP1015,Epinephelus_polyphekadion,428,F,1274.171,0.2499,9,26.23,23.76
09-Sep-01,Townsville,NA,RP1018,Epinephelus_polyphekadion,473,F,1221.922,0.275,12,26.14,23.63
09-Sep-01,Townsville,NA,RP1022,Epinephelus_polyphekadion,466,F,1629.23,0.2631,11,26.15,23.65
19-Oct-00,Townsville,NA,RP1604,Epinephelus_polyphekadion,285,F,906.503,0.093,4,26.3,23.72
21-Oct-00,Townsville,NA,RP1608,Epinephelus_polyphekadion,392,F,1138.797,0.181,8,26.22,23.76
08-Apr-02,Townsville,NA,RP1811,Epinephelus_polyphekadion,472,F,1567.478,0.2732,11,26.19,23.66
13-Jan-03,Townsville,NA,RP1927,Epinephelus_polyphekadion,327,F,984.426,0.1147,4,26.27,23.57
17-Jul-00,SeyAm,NA,Epoly02,Epinephelus_polyphekadion,378,NA,898.377,0.115,5,27.17,24.86
18-Sep-00,SeyAm,NA,Epoly03,Epinephelus_polyphekadion,425,NA,1341.857,0.1892,9,27.19,24.83
18-Sep-00,SeyAm,NA,Epoly05,Epinephelus_polyphekadion,505,NA,2075.722,0.4374,19,27.16,24.91
18-Sep-00,SeyAm,NA,Epoly06,Epinephelus_polyphekadion,464,NA,1202.364,0.1911,9,27.19,24.83
18-Sep-00,SeyAm,NA,Epoly08,Epinephelus_polyphekadion,370,NA,1240.921,0.1754,9,27.19,24.83
18-Sep-00,SeyAm,NA,Epoly10,Epinephelus_polyphekadion,409,NA,1180.36,0.1635,7,27.17,24.84
15-Dec-99,SeyAm,NA,Epoly16,Epinephelus_polyphekadion,438,NA,1334.733,0.1771,10,27.17,24.83
15-Dec-99,SeyAm,NA,Epoly18,Epinephelus_polyphekadion,609,NA,1744.414,0.4014,20,27.18,24.94
15-Dec-99,SeyAm,NA,Epoly23,Epinephelus_polyphekadion,617,NA,1899.975,0.4598,19,27.18,24.94
22-Jul-00,SeyAm,NA,Epoly31,Epinephelus_polyphekadion,470,NA,1101.985,0.2065,7,27.17,24.84
10-Sep-00,SeyAm,NA,Epoly32,Epinephelus_polyphekadion,660,NA,1873.851,0.381,21,27.17,24.93
17-Jul-00,SeyAm,NA,Epoly33,Epinephelus_polyphekadion,356,NA,881.798,0.1067,4,27.15,24.81
13-Sep-00,SeyAm,NA,Epoly36,Epinephelus_polyphekadion,459,NA,1126.923,0.1836,8,27.17,24.83
18-Sep-00,SeyAm,NA,Epoly38,Epinephelus_polyphekadion,384,NA,1116.236,0.16,7,27.17,24.84
15-Sep-00,SeyAm,NA,Epoly40,Epinephelus_polyphekadion,447,NA,1239.734,0.1775,10,27.18,24.84
15-Sep-00,SeyAm,NA,Epoly41,Epinephelus_polyphekadion,348,NA,923.862,0.1182,5,27.17,24.86
13-Nov-00,SeyAm,NA,Epoly50,Epinephelus_polyphekadion,544,NA,1717.104,0.3935,17,27.16,24.87
19-Nov-00,SeyAm,NA,Epoly67,Epinephelus_polyphekadion,390,NA,1147.11,0.1533,5,27.17,24.86
20-Nov-00,SeyAm,NA,Epoly72,Epinephelus_polyphekadion,440,NA,997.487,NA,6,27.18,24.85
13-Jan-02,SeyAm,NA,RP1192,Epinephelus_polyphekadion,455,NA,1117.424,0.1909,5,27.19,24.85
16-Jan-02,SeyAm,NA,RP1402,Epinephelus_polyphekadion,562,NA,1468.917,0.3022,13,27.15,24.8
16-Nov-02,SeyAm,NA,RP1858,Epinephelus_polyphekadion,484,NA,1113.861,0.2052,8,27.16,24.82
11-Jan-02,SeyAm,NA,RP1147,Epinephelus_polyphekadion,408,NA,1019.552,0.1404,6,27.14,24.79
12-Jan-02,SeyAm,NA,RP1179,Epinephelus_polyphekadion,480,NA,1203.36,0.1844,6,24.14,24.79
16-Jan-02,SeyAm,NA,RP1359,Epinephelus_polyphekadion,460,NA,1362.569,0.224,14,27.16,24.81
16-Jan-02,SeyAm,NA,RP1404,Epinephelus_polyphekadion,506,NA,1388.722,0.2586,12,27.17,24.82
17-Jan-02,SeyAm,NA,RP1487,Epinephelus_polyphekadion,627,NA,1911.419,0.4612,21,27.16,24.89
20-Jul-00,SeyAm,NA,RP1650,Epinephelus_polyphekadion,653,NA,2542.034,0.7272,28,27.1,24.93
17-Jul-00,SeyAm,NA,RP1651,Epinephelus_polyphekadion,575,NA,1852.428,0.3946,20,27.17,24.93
16-Nov-02,SeyAm,NA,RP1867,Epinephelus_polyphekadion,530,NA,1442.23,0.2478,10,27.16,24.81
09-Oct-10,Kavieng,NA,P0202,Epinephelus_polyphekadion,298,F,983.257,0.0947,4,29.74,29.48
09-Oct-10,Kavieng,NA,P0203,Epinephelus_polyphekadion,286,NA,913.193,0.0987,4,29.74,29.48
13-Oct-10,Kavieng,NA,P0204,Epinephelus_polyphekadion,280,F,818.881,0.0808,3,29.74,29.5
15-Oct-10,Kavieng,NA,P0205,Epinephelus_polyphekadion,268,F,778.288,0.079,3,29.74,29.5
15-Oct-10,Kavieng,NA,P0206,Epinephelus_polyphekadion,278,F,1087.891,0.1108,5,29.73,29.42
16-Oct-10,Kavieng,NA,P0207,Epinephelus_polyphekadion,335,NA,1011.993,0.1138,5,29.73,29.42
16-Oct-10,Kavieng,NA,P0208,Epinephelus_polyphekadion,312,F,923.022,0.1048,5,29.73,29.42
16-Oct-10,Kavieng,NA,P0209,Epinephelus_polyphekadion,284,F,960.874,0.0771,4,29.74,29.48
20-Oct-10,Kavieng,NA,P0211,Epinephelus_polyphekadion,250,M,823.754,0.0662,3,29.74,29.5
20-Oct-10,Kavieng,NA,P0212,Epinephelus_polyphekadion,344,F,1232.329,0.1566,6,29.74,29.41
20-Oct-10,Kavieng,NA,P0213,Epinephelus_polyphekadion,295,NA,922.622,0.1024,4,29.74,29.48
22-Oct-10,Kavieng,NA,P0214,Epinephelus_polyphekadion,254,NA,961.509,0.0717,4,29.74,29.48
27-Oct-10,Kavieng,NA,P0215,Epinephelus_polyphekadion,320,F,957.166,0.1272,6,29.74,29.41
27-Oct-10,Kavieng,NA,P0216,Epinephelus_polyphekadion,319,F,961.812,0.1118,5,29.73,29.42
27-Oct-10,Kavieng,NA,P0217,Epinephelus_polyphekadion,315,NA,982.765,0.1102,6,29.74,29.41
27-Oct-10,Kavieng,NA,P0218,Epinephelus_polyphekadion,346,F,1069.553,0.1269,6,29.74,29.41
27-Oct-10,Kavieng,NA,P0219,Epinephelus_polyphekadion,345,F,1057.261,NA,4,29.74,29.48
27-Oct-10,Kavieng,NA,P0220,Epinephelus_polyphekadion,280,F,723.023,0.0728,4,29.74,29.48
27-Oct-10,Kavieng,NA,P0221,Epinephelus_polyphekadion,278,F,969.277,0.1002,5,29.73,29.42
28-Oct-10,Kavieng,NA,P0222,Epinephelus_polyphekadion,362,NA,1134.303,0.1585,7,29.73,29.36
28-Oct-10,Kavieng,NA,P0225,Epinephelus_polyphekadion,307,NA,888.117,0.1105,4,29.74,29.48
29-Oct-10,Kavieng,NA,P0228,Epinephelus_polyphekadion,210,F,686.409,0.0461,2,29.77,29.49
29-Oct-10,Kavieng,NA,P0229,Epinephelus_polyphekadion,335,F,1181.367,0.157,6,29.74,29.41
30-Oct-10,Kavieng,NA,P0233,Epinephelus_polyphekadion,314,F,1024.185,0.1195,5,29.73,29.42
30-Oct-10,Kavieng,NA,P0234,Epinephelus_polyphekadion,332,F,981.066,0.1148,4,29.74,29.48
30-Oct-10,Kavieng,NA,P0235,Epinephelus_polyphekadion,243,NA,809.336,0.0688,3,29.74,29.5
30-Oct-10,Kavieng,NA,P0236,Epinephelus_polyphekadion,250,F,781.973,0.0718,3,29.74,29.5
31-Oct-10,Kavieng,NA,P0237,Epinephelus_polyphekadion,381,F,1443.504,0.2047,9,29.74,29.37
05-Nov-10,Kavieng,NA,P0239,Epinephelus_polyphekadion,290,F,825.113,0.0947,4,29.74,29.48
05-Nov-10,Kavieng,NA,P0240,Epinephelus_polyphekadion,361,F,1087.072,0.1243,5,29.73,29.42
05-Nov-10,Kavieng,NA,P0241,Epinephelus_polyphekadion,275,F,795.213,0.0759,3,29.74,29.5
06-Nov-10,Kavieng,NA,P0244,Epinephelus_polyphekadion,246,F,723.778,0.0588,3,29.74,29.5
10-Nov-10,Kavieng,NA,P0245,Epinephelus_polyphekadion,346,F,1046.051,0.1298,5,29.73,29.42
11-Mar-10,Kavieng,NA,P0550,Epinephelus_polyphekadion,300,M,1568.697,0.1676,10,29.72,29.33
12-Mar-10,Kavieng,NA,P0551,Epinephelus_polyphekadion,290,B,1347.822,0.1194,9,29.74,29.37
12-Mar-10,Kavieng,NA,P0552,Epinephelus_polyphekadion,285,M,1231.444,0.1277,7,29.73,29.36
12-Mar-10,Kavieng,NA,P0554,Epinephelus_polyphekadion,270,F,1371.573,0.103,8,29.75,29.38
12-Mar-10,Kavieng,NA,P0555,Epinephelus_polyphekadion,280,M,1398.885,0.12,8,29.75,29.38
13-Mar-10,Kavieng,NA,P0556,Epinephelus_polyphekadion,395,NA,2041.325,0.3592,14,29.67,29.31
13-Mar-10,Kavieng,NA,P0557,Epinephelus_polyphekadion,300,NA,1286.072,0.1277,7,29.73,29.36
18-Mar-10,Kavieng,NA,P0564,Epinephelus_polyphekadion,315,NA,1814.512,0.28,11,29.71,29.34
09-Aug-10,Kavieng,NA,P0581,Epinephelus_polyphekadion,160,NA,544.951,0.0227,1,29.84,29.67
09-Aug-10,Kavieng,NA,P0582,Epinephelus_polyphekadion,180,F,482.777,0.0251,1,29.84,29.67
17-Jan-11,Kavieng,NA,P0845,Epinephelus_polyphekadion,280,M,1413.133,0.1036,9,29.74,29.37
26-Jan-11,Kavieng,NA,P0847,Epinephelus_polyphekadion,280,NA,1546.136,0.1681,9,29.74,29.37
20-Nov-10,Kavieng,NA,P1466,Epinephelus_polyphekadion,176,NA,529.607,0.0274,1,29.84,29.67
27-Jan-11,Kavieng,NA,P3000,Epinephelus_polyphekadion,446,NA,1553.26,0.2834,12,29.7,29.34
27-Jan-11,Kavieng,NA,P3001,Epinephelus_polyphekadion,440,NA,1223.134,0.2274,8,29.75,29.38
27-Jan-11,Kavieng,NA,P3002,Epinephelus_polyphekadion,384,NA,1107.944,0.2045,8,29.75,29.38
27-Jan-11,Kavieng,NA,P3003,Epinephelus_polyphekadion,380,NA,1562.76,0.2229,11,29.71,29.34
12-Mar-11,Kavieng,NA,P3005,Epinephelus_polyphekadion,416,F,1433.321,0.2074,10,29.72,29.33
12-Mar-11,Kavieng,NA,P3006,Epinephelus_polyphekadion,449,NA,2023.512,0.308,16,29.71,29.36
15-Oct-97,NewCaledonia,NA,NC9710EP01,Epinephelus_polyphekadion,480,NA,1833.224,0.273,15,24.6,22.62
15-Oct-97,NewCaledonia,NA,NC9710EP02,Epinephelus_polyphekadion,261,NA,989.97,0.068,4,24.65,22.49
15-Oct-97,NewCaledonia,NA,NC9710EP03,Epinephelus_polyphekadion,319,NA,1008.437,0.107,5,24.54,22.47
15-Oct-97,NewCaledonia,NA,NC9710EP04,Epinephelus_polyphekadion,206,NA,965.996,0.066,6,24.5,22.48
15-Oct-97,NewCaledonia,NA,NC9710EP05,Epinephelus_polyphekadion,397,NA,1364.882,0.186,10,24.58,22.62
15-Oct-97,NewCaledonia,NA,NC9710EP06,Epinephelus_polyphekadion,404,NA,1342.984,0.161,10,24.58,22.62
15-Oct-97,NewCaledonia,NA,NC9710EP07,Epinephelus_polyphekadion,365,NA,1378.263,0.142,9,24.54,22.56
15-Oct-97,NewCaledonia,NA,NC9710EP08,Epinephelus_polyphekadion,375,NA,1206.742,0.146,9,24.54,22.56
15-Oct-97,NewCaledonia,NA,NC9710EP09,Epinephelus_polyphekadion,428,NA,1287.028,0.191,10,24.58,22.62
15-Oct-97,NewCaledonia,NA,NC9710EP10,Epinephelus_polyphekadion,328,NA,987.775,0.097,5,24.54,22.47
15-Oct-97,NewCaledonia,NA,NC9710EP11,Epinephelus_polyphekadion,343,NA,1008.455,0.111,6,24.5,22.48
15-Oct-97,NewCaledonia,NA,NC9710EP12,Epinephelus_polyphekadion,494,NA,1778.482,0.353,14,24.6,22.61
15-Nov-97,NewCaledonia,NA,NC9711EP01,Epinephelus_polyphekadion,303,NA,937.9,0.104,6,24.5,22.48
15-Nov-97,NewCaledonia,NA,NC9711EP02,Epinephelus_polyphekadion,285,NA,818.685,0.091,5,24.54,22.47
15-Nov-97,NewCaledonia,NA,NC9711EP04,Epinephelus_polyphekadion,401,NA,942.765,0.093,5,24.54,22.47
15-Nov-97,NewCaledonia,NA,NC9711EP05,Epinephelus_polyphekadion,318,NA,845.448,0.106,5,24.54,22.47
15-Nov-97,NewCaledonia,NA,NC9711EP06,Epinephelus_polyphekadion,294,NA,844.232,0.088,5,24.54,22.47
15-Nov-97,NewCaledonia,NA,NC9711EP07,Epinephelus_polyphekadion,402,NA,1136.186,0.147,7,24.49,22.5
15-Nov-97,NewCaledonia,NA,NC9711EP08,Epinephelus_polyphekadion,483,NA,1872.149,0.332,19,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP09,Epinephelus_polyphekadion,374,NA,1442.735,0.192,11,24.57,22.62
15-Nov-97,NewCaledonia,NA,NC9711EP10,Epinephelus_polyphekadion,377,NA,1463.416,0.187,11,24.57,22.62
15-Nov-97,NewCaledonia,NA,NC9711EP11,Epinephelus_polyphekadion,402,NA,1689.682,0.212,16,24.58,22.59
15-Nov-97,NewCaledonia,NA,NC9711EP12,Epinephelus_polyphekadion,287,NA,1048.598,0.089,7,24.49,22.5
15-Nov-97,NewCaledonia,NA,NC9711EP13,Epinephelus_polyphekadion,457,NA,1801.595,0.352,20,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP14,Epinephelus_polyphekadion,300,NA,1052.248,0.09,7,24.49,22.5
15-Nov-97,NewCaledonia,NA,NC9711EP15,Epinephelus_polyphekadion,313,NA,1175.113,0.114,7,24.49,22.5
15-Nov-97,NewCaledonia,NA,NC9711EP16,Epinephelus_polyphekadion,353,NA,1143.484,0.134,8,24.52,22.52
15-Nov-97,NewCaledonia,NA,NC9711EP17,Epinephelus_polyphekadion,333,NA,993.858,0.124,6,24.5,22.48
15-Nov-97,NewCaledonia,NA,NC9711EP18,Epinephelus_polyphekadion,458,NA,1632.505,0.272,13,24.6,22.59
15-Nov-97,NewCaledonia,NA,NC9711EP19,Epinephelus_polyphekadion,378,NA,1268.781,0.172,9,24.54,22.56
15-Nov-97,NewCaledonia,NA,NC9711EP20,Epinephelus_polyphekadion,480,NA,1620.339,0.327,18,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP21,Epinephelus_polyphekadion,410,NA,1266.347,0.197,9,24.54,22.56
15-Nov-97,NewCaledonia,NA,NC9711EP22,Epinephelus_polyphekadion,550,NA,2091.115,0.455,22,24.6,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP23,Epinephelus_polyphekadion,488,NA,1669.003,0.316,18,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP24,Epinephelus_polyphekadion,462,NA,1266.347,0.197,9,24.54,22.56
15-Nov-97,NewCaledonia,NA,NC9711EP25,Epinephelus_polyphekadion,470,NA,1547.353,0.24,13,24.6,22.59
15-Nov-97,NewCaledonia,NA,NC9711EP26,Epinephelus_polyphekadion,495,NA,1643.454,0.272,14,24.6,22.61
15-Nov-97,NewCaledonia,NA,NC9711EP27a,Epinephelus_polyphekadion,535,NA,1888.798,0.379,19,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP27b,Epinephelus_polyphekadion,535,NA,1841.365,0.379,19,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP28,Epinephelus_polyphekadion,439,NA,1781.771,0.247,16,24.58,22.59
15-Nov-97,NewCaledonia,NA,NC9711EP29,Epinephelus_polyphekadion,465,NA,1888.799,0.303,20,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP30,Epinephelus_polyphekadion,417,NA,1358.526,0.2,9,24.54,22.56
15-Nov-97,NewCaledonia,NA,NC9711EP31,Epinephelus_polyphekadion,553,NA,2100.424,0.391,20,24.59,22.54
15-Nov-97,NewCaledonia,NA,NC9711EP32,Epinephelus_polyphekadion,435,NA,1270.956,0.207,7,24.49,22.5
15-Nov-97,NewCaledonia,NA,NC9711EP33,Epinephelus_polyphekadion,508,NA,1719.741,0.406,17,24.58,22.57
15-Nov-97,NewCaledonia,NA,NC9711EP34,Epinephelus_polyphekadion,504,NA,1564.068,0.338,17,24.58,22.57
