date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
12-Jul-14,NMI,Guguan,SE-14-04-1772,Caranx_melampygus,389,F,833,0.0259,6,28.56,26.91
12-Jul-14,NMI,Guguan,SE-14-04-1775,Caranx_melampygus,420,M,639.707,0.0267,5,28.51,26.82
13-Jul-14,NMI,Guguan,SE-14-04-1928,Caranx_melampygus,430,M,741.612,0.0293,7,28.56,26.85
13-Jul-14,NMI,Guguan,SE-14-04-1929,Caranx_melampygus,289,F,349.174,0.0096,1,28.69,26.82
13-Jul-14,NMI,Guguan,SE-14-04-1930,Caranx_melampygus,262,F,349.174,0.0084,1,28.69,26.82
13-Jul-14,NMI,Guguan,SE-14-04-1931,Caranx_melampygus,253,M,318.781,0.0092,1,28.69,26.82
13-Jul-14,NMI,Guguan,SE-14-04-1932,Caranx_melampygus,242,F,271.995,0.0065,1,28.69,26.82
14-Jul-14,NMI,Sarigan,SE-14-04-1985,Caranx_melampygus,447,M,707.425,0.0246,5,28.65,27.13
14-Jul-14,NMI,Sarigan,SE-14-04-1986,Caranx_melampygus,460,F,790.265,0.0289,7,28.69,27.15
14-Jul-14,NMI,Sarigan,SE-14-04-1987,Caranx_melampygus,492,M,673.894,0.0374,6,28.7,27.21
14-Jul-14,NMI,Sarigan,SE-14-04-1988,Caranx_melampygus,461,M,833.001,0.0312,6,28.7,27.21
14-Jul-14,NMI,Sarigan,SE-14-04-1989,Caranx_melampygus,379,F,683.757,0.0239,4,28.65,27.1
14-Jul-14,NMI,Sarigan,SE-14-04-1990,Caranx_melampygus,456,M,809.988,0.0318,7,28.69,27.15
14-Jul-14,NMI,Sarigan,SE-14-04-1991,Caranx_melampygus,381,F,731.093,0.0251,7,28.69,27.15
14-Jul-14,NMI,Sarigan,SE-14-04-1992,Caranx_melampygus,457,F,1021.691,0.0366,11,28.65,27.09
14-Jul-14,NMI,Sarigan,SE-14-04-1993,Caranx_melampygus,446,M,761.337,0.0259,6,28.7,27.21
14-Jul-14,NMI,Sarigan,SE-14-04-1994,Caranx_melampygus,363,M,516.734,0.0158,3,28.68,27.18
14-Jul-14,NMI,Sarigan,SE-14-04-1995,Caranx_melampygus,440,F,974.354,0.0372,8,28.67,27.16
14-Jul-14,NMI,Sarigan,SE-14-04-1996,Caranx_melampygus,334,F,464.166,0.0129,2,28.7,27.18
15-Jul-14,NMI,Sarigan,SE-14-04-2208,Caranx_melampygus,394,F,882.309,0.0252,9,28.66,27.12
15-Jul-14,NMI,Sarigan,SE-14-04-2209,Caranx_melampygus,393,F,930.304,0.0282,9,28.66,27.12
15-Jul-14,NMI,Sarigan,SE-14-04-2211,Caranx_melampygus,335,F,522.779,0.0143,3,28.68,27.18
15-Jul-14,NMI,Sarigan,SE-14-04-2212,Caranx_melampygus,284,F,352.694,0.0104,1,28.79,27.11
16-Jul-14,NMI,Sarigan,SE-14-04-2288,Caranx_melampygus,433,F,860.613,0.0274,9,28.66,27.12
16-Jul-14,NMI,Sarigan,SE-14-04-2289,Caranx_melampygus,478,M,956.603,0.0304,7,28.69,27.15
16-Jul-14,NMI,Sarigan,SE-14-04-2290,Caranx_melampygus,480,M,965.805,0.0372,10,28.65,27.12
17-Jul-14,NMI,Anatahan,SE-14-04-2369,Caranx_melampygus,423,M,669.292,0.0249,4,28.71,27.25
17-Jul-14,NMI,Anatahan,SE-14-04-2370,Caranx_melampygus,509,M,723.861,0.0327,6,28.75,27.33
17-Jul-14,NMI,Anatahan,SE-14-04-2371,Caranx_melampygus,286,M,334.816,0.0108,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2372,Caranx_melampygus,287,F,401.576,0.0096,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2373,Caranx_melampygus,375,F,460.767,0.0159,2,28.76,27.3
17-Jul-14,NMI,Anatahan,SE-14-04-2374,Caranx_melampygus,285,M,301.773,0.0109,1,28.84,27.24
